Time,Voltage
2.81E-02,9.8
2.81E-02,9.8
2.81E-02,9.6
2.82E-02,9.4
2.82E-02,10
2.82E-02,9.4
2.82E-02,9.4
2.82E-02,9.6
2.82E-02,9
2.82E-02,9.8
2.82E-02,9.4
2.82E-02,9.6
2.82E-02,9.2
2.82E-02,9.2
2.82E-02,9.2
2.82E-02,9.2
2.82E-02,9.4
2.82E-02,9.4
2.82E-02,9.8
2.82E-02,9.6
2.82E-02,9.2
2.82E-02,9.6
2.82E-02,9.8
2.82E-02,9.4
2.82E-02,9.4
2.82E-02,9.6
2.82E-02,9.6
2.82E-02,9.6
2.83E-02,9.2
2.83E-02,9.6
2.83E-02,9.8
2.83E-02,9.2
2.83E-02,9.6
2.83E-02,9.6
2.83E-02,9.2
2.83E-02,10
2.83E-02,9.8
2.83E-02,9.4
2.83E-02,9.4
2.83E-02,9.4
2.83E-02,9
2.83E-02,9.8
2.83E-02,9.4
2.83E-02,9.4
2.83E-02,9.8
2.83E-02,9.4
2.83E-02,10
2.83E-02,9
2.83E-02,9
2.83E-02,9.6
2.83E-02,9.2
2.83E-02,9.8
2.83E-02,9.6
2.84E-02,9.6
2.84E-02,9.4
2.84E-02,9.6
2.84E-02,9.6
2.84E-02,9.6
2.84E-02,9.4
2.84E-02,9.4
2.84E-02,9.4
2.84E-02,9.6
2.84E-02,9.6
2.84E-02,9.6
2.84E-02,9
2.84E-02,9
2.84E-02,9.4
2.84E-02,9.6
2.84E-02,9.6
2.84E-02,9.2
2.84E-02,9.6
2.84E-02,9.6
2.84E-02,9.2
2.84E-02,9.6
2.84E-02,9.6
2.84E-02,9
2.84E-02,9.4
2.84E-02,9.6
2.85E-02,9.2
2.85E-02,9.2
2.85E-02,9.6
2.85E-02,9.8
2.85E-02,9
2.85E-02,9.4
2.85E-02,9
2.85E-02,9.4
2.85E-02,9
2.85E-02,9.2
2.85E-02,10
2.85E-02,9.4
2.85E-02,9.6
2.85E-02,9.2
2.85E-02,9.8
2.85E-02,9.6
2.85E-02,9.6
2.85E-02,9.6
2.85E-02,9.8
2.85E-02,9.4
2.85E-02,9.4
2.85E-02,9.4
2.85E-02,9.8
2.85E-02,9.6
2.85E-02,9.8
2.86E-02,9.8
2.86E-02,9.6
2.86E-02,9.4
2.86E-02,9.6
2.86E-02,9.4
2.86E-02,9.6
2.86E-02,9
2.86E-02,9.6
2.86E-02,9.6
2.86E-02,9.6
2.86E-02,9.6
2.86E-02,9.6
2.86E-02,9.4
2.86E-02,9
2.86E-02,9.2
2.86E-02,9.8
2.86E-02,9.6
2.86E-02,9.2
2.86E-02,9.4
2.86E-02,9.6
2.86E-02,9.4
2.86E-02,9
2.86E-02,9
2.86E-02,9.2
2.86E-02,9.6
2.87E-02,9
2.87E-02,9.2
2.87E-02,9.6
2.87E-02,9.6
2.87E-02,9.2
2.87E-02,9.2
2.87E-02,9.2
2.87E-02,9.8
2.87E-02,9.6
2.87E-02,8.8
2.87E-02,9.4
2.87E-02,9.4
2.87E-02,9.8
2.87E-02,9.8
2.87E-02,9
2.87E-02,9.2
2.87E-02,9.2
2.87E-02,9.2
2.87E-02,8.8
2.87E-02,9
2.87E-02,9.6
2.87E-02,9.8
2.87E-02,9.4
2.87E-02,9.2
2.87E-02,9.6
2.88E-02,9.8
2.88E-02,9.2
2.88E-02,9.8
2.88E-02,9.2
2.88E-02,9.6
2.88E-02,9.4
2.88E-02,9
2.88E-02,9.6
2.88E-02,9.4
2.88E-02,9.2
2.88E-02,9
2.88E-02,9.4
2.88E-02,9.4
2.88E-02,9.2
2.88E-02,9.2
2.88E-02,9.6
2.88E-02,9.8
2.88E-02,9.6
2.88E-02,9.6
2.88E-02,9.6
2.88E-02,9.2
2.88E-02,9.4
2.88E-02,9
2.88E-02,9.4
2.88E-02,9.6
2.89E-02,9.2
2.89E-02,9.2
2.89E-02,9.2
2.89E-02,9.2
2.89E-02,9.8
2.89E-02,9
2.89E-02,9.6
2.89E-02,9.4
2.89E-02,9.8
2.89E-02,10
2.89E-02,9
2.89E-02,9.8
2.89E-02,9.6
2.89E-02,9.6
2.89E-02,9.6
2.89E-02,9.8
2.89E-02,9.6
2.89E-02,9.4
2.89E-02,9.8
2.89E-02,9.6
2.89E-02,9.4
2.89E-02,9.6
2.89E-02,9.2
2.89E-02,9.8
2.89E-02,9.8
2.90E-02,9.6
2.90E-02,9
2.90E-02,9.6
2.90E-02,9.4
2.90E-02,9.6
2.90E-02,9.4
2.90E-02,9.2
2.90E-02,9.6
2.90E-02,9.2
2.90E-02,9.2
2.90E-02,9.6
2.90E-02,9.4
2.90E-02,9.2
2.90E-02,9.4
2.90E-02,9.2
2.90E-02,9.6
2.90E-02,9.6
2.90E-02,9.4
2.90E-02,9.4
2.90E-02,9.4
2.90E-02,9.2
2.90E-02,9
2.90E-02,9.6
2.90E-02,9.6
2.90E-02,9
2.91E-02,9.6
2.91E-02,9.2
2.91E-02,9.2
2.91E-02,9.6
2.91E-02,9.2
2.91E-02,9.6
2.91E-02,9.4
2.91E-02,9.6
2.91E-02,9.4
2.91E-02,9.4
2.91E-02,9
2.91E-02,9.6
2.91E-02,9.4
2.91E-02,9.4
2.91E-02,9.2
2.91E-02,9.4
2.91E-02,9.6
2.91E-02,9
2.91E-02,9.4
2.91E-02,9.6
2.91E-02,9.4
2.91E-02,9.4
2.91E-02,9.6
2.91E-02,9.2
2.91E-02,9.8
2.92E-02,9.4
2.92E-02,9.6
2.92E-02,9.6
2.92E-02,9.4
2.92E-02,9.4
2.92E-02,9.4
2.92E-02,9.6
2.92E-02,9.4
2.92E-02,9.6
2.92E-02,9.4
2.92E-02,9
2.92E-02,9.4
2.92E-02,9.6
2.92E-02,9.6
2.92E-02,9
2.92E-02,9.2
2.92E-02,9.4
2.92E-02,9.2
2.92E-02,9
2.92E-02,9.2
2.92E-02,9.4
2.92E-02,8.8
2.92E-02,9.4
2.92E-02,9.2
2.92E-02,9.2
2.93E-02,9
2.93E-02,9.8
2.93E-02,9
2.93E-02,9.4
2.93E-02,9
2.93E-02,9.6
2.93E-02,9
2.93E-02,9.6
2.93E-02,9.6
2.93E-02,9.4
2.93E-02,9.4
2.93E-02,9.6
2.93E-02,9.6
2.93E-02,9.2
2.93E-02,9.8
2.93E-02,9.2
2.93E-02,9.6
2.93E-02,9.4
2.93E-02,9.4
2.93E-02,9.4
2.93E-02,9.6
2.93E-02,9.6
2.93E-02,9.8
2.93E-02,9.8
2.93E-02,9.6
2.94E-02,9
2.94E-02,9
2.94E-02,9.4
2.94E-02,9.6
2.94E-02,9
2.94E-02,9.6
2.94E-02,9
2.94E-02,9.6
2.94E-02,9.2
2.94E-02,9.6
2.94E-02,9.4
2.94E-02,9.8
2.94E-02,9.8
2.94E-02,9.6
2.94E-02,9.2
2.94E-02,9.6
2.94E-02,9.8
2.94E-02,9.2
2.94E-02,9.4
2.94E-02,9.4
2.94E-02,9.6
2.94E-02,9.6
2.94E-02,9.6
2.94E-02,8.8
2.94E-02,9.6
2.95E-02,9
2.95E-02,9.2
2.95E-02,9.6
2.95E-02,9.2
2.95E-02,9.2
2.95E-02,9.8
2.95E-02,9.2
2.95E-02,9.4
2.95E-02,9.6
2.95E-02,9.4
2.95E-02,9.8
2.95E-02,9.8
2.95E-02,9.4
2.95E-02,9.2
2.95E-02,9.4
2.95E-02,9.2
2.95E-02,9.4
2.95E-02,9
2.95E-02,9.4
2.95E-02,9.8
2.95E-02,9.8
2.95E-02,9.2
2.95E-02,9.2
2.95E-02,9.8
2.95E-02,9.2
2.96E-02,9.6
2.96E-02,9.6
2.96E-02,9
2.96E-02,9
2.96E-02,8.8
2.96E-02,9.2
2.96E-02,9.4
2.96E-02,9.6
2.96E-02,9
2.96E-02,9
2.96E-02,9.4
2.96E-02,9.2
2.96E-02,9.2
2.96E-02,9.2
2.96E-02,9
2.96E-02,9.4
2.96E-02,9.6
2.96E-02,9
2.96E-02,9.2
2.96E-02,9.4
2.96E-02,9.4
2.96E-02,9
2.96E-02,9.6
2.96E-02,9.2
2.96E-02,9.2
2.97E-02,9.4
2.97E-02,8.8
2.97E-02,9.2
2.97E-02,9.4
2.97E-02,8.8
2.97E-02,9.4
2.97E-02,9.6
2.97E-02,9.8
2.97E-02,9
2.97E-02,9.8
2.97E-02,9.6
2.97E-02,9.6
2.97E-02,9.8
2.97E-02,9.8
2.97E-02,9.6
2.97E-02,9.6
2.97E-02,9.4
2.97E-02,9.4
2.97E-02,9.8
2.97E-02,9.6
2.97E-02,9.6
2.97E-02,9.8
2.97E-02,9.2
2.97E-02,9.6
2.97E-02,9
2.98E-02,9.2
2.98E-02,8.8
2.98E-02,9.6
2.98E-02,9
2.98E-02,9.2
2.98E-02,9
2.98E-02,9
2.98E-02,9.6
2.98E-02,9.2
2.98E-02,9.4
2.98E-02,9.4
2.98E-02,9.8
2.98E-02,9.6
2.98E-02,9.2
2.98E-02,9.6
2.98E-02,9.4
2.98E-02,9
2.98E-02,9
2.98E-02,9.4
2.98E-02,9
2.98E-02,9
2.98E-02,9.2
2.98E-02,9.4
2.98E-02,9.2
2.98E-02,9.2
2.99E-02,9.6
2.99E-02,9.2
2.99E-02,8.8
2.99E-02,9.2
2.99E-02,9.4
2.99E-02,9.2
2.99E-02,9.4
2.99E-02,9.4
2.99E-02,9
2.99E-02,9.8
2.99E-02,9.4
2.99E-02,9.4
2.99E-02,9
2.99E-02,9
2.99E-02,9.2
2.99E-02,9
2.99E-02,8.8
2.99E-02,9.2
2.99E-02,9.2
2.99E-02,9.4
2.99E-02,9.2
2.99E-02,9.2
2.99E-02,9.8
2.99E-02,9.2
2.99E-02,9.6
3.00E-02,9.2
3.00E-02,8.6
3.00E-02,9.4
3.00E-02,9
3.00E-02,9.2
3.00E-02,8.8
3.00E-02,9.6
3.00E-02,9
3.00E-02,9
3.00E-02,9.4
3.00E-02,9.6
3.00E-02,8.8
3.00E-02,9.6
3.00E-02,9.6
3.00E-02,9
3.00E-02,9.6
3.00E-02,9.4
3.00E-02,8.8
3.00E-02,8.8
3.00E-02,9
3.00E-02,9
3.00E-02,9.6
3.00E-02,9.6
3.00E-02,9.2
3.00E-02,8.8
3.01E-02,9
3.01E-02,9.8
3.01E-02,9.2
3.01E-02,9.6
3.01E-02,8.8
3.01E-02,9.2
3.01E-02,9.6
3.01E-02,9
3.01E-02,9.4
3.01E-02,9.4
3.01E-02,9.8
3.01E-02,9.6
3.01E-02,9.8
3.01E-02,9.6
3.01E-02,9.8
3.01E-02,9.2
3.01E-02,9.8
3.01E-02,9.4
3.01E-02,9.8
3.01E-02,9.2
3.01E-02,9.6
3.01E-02,9.6
3.01E-02,9.8
3.01E-02,9
3.01E-02,9.2
3.02E-02,9.4
3.02E-02,9.2
3.02E-02,9.4
3.02E-02,9.2
3.02E-02,9.2
3.02E-02,9.6
3.02E-02,9.2
3.02E-02,9.2
3.02E-02,9.4
3.02E-02,9.4
3.02E-02,9.4
3.02E-02,9.2
3.02E-02,9
3.02E-02,9.2
3.02E-02,9.2
3.02E-02,9.4
3.02E-02,9.4
3.02E-02,9.4
3.02E-02,9
3.02E-02,9.2
3.02E-02,9.6
3.02E-02,9
3.02E-02,9.2
3.02E-02,9
3.02E-02,9.2
3.03E-02,9
3.03E-02,9.2
3.03E-02,9
3.03E-02,9.4
3.03E-02,9
3.03E-02,8.6
3.03E-02,9.4
3.03E-02,9.4
3.03E-02,9.4
3.03E-02,9.2
3.03E-02,9.2
3.03E-02,8.8
3.03E-02,9.4
3.03E-02,9.2
3.03E-02,9
3.03E-02,9
3.03E-02,9.2
3.03E-02,9.8
3.03E-02,9.4
3.03E-02,9.6
3.03E-02,9.2
3.03E-02,8.8
3.03E-02,9.2
3.03E-02,9.6
3.03E-02,9.2
3.04E-02,9.4
3.04E-02,9.4
3.04E-02,8.8
3.04E-02,9.2
3.04E-02,9
3.04E-02,9.2
3.04E-02,9.4
3.04E-02,9
3.04E-02,9.2
3.04E-02,9.2
3.04E-02,9.6
3.04E-02,9
3.04E-02,9.2
3.04E-02,9.4
3.04E-02,9.6
3.04E-02,9.4
3.04E-02,9.2
3.04E-02,9
3.04E-02,8.8
3.04E-02,8.6
3.04E-02,9.6
3.04E-02,9.4
3.04E-02,9.2
3.04E-02,9.2
3.04E-02,9
3.05E-02,9.2
3.05E-02,9.4
3.05E-02,9
3.05E-02,8.8
3.05E-02,8.8
3.05E-02,9.6
3.05E-02,9.4
3.05E-02,9.8
3.05E-02,9.4
3.05E-02,9.6
3.05E-02,9.8
3.05E-02,9.6
3.05E-02,9.2
3.05E-02,9.6
3.05E-02,9.2
3.05E-02,9.4
3.05E-02,9.2
3.05E-02,9.8
3.05E-02,9.2
3.05E-02,9.6
3.05E-02,9.4
3.05E-02,9.8
3.05E-02,8.6
3.05E-02,9.2
3.05E-02,8.6
3.06E-02,8.8
3.06E-02,9.4
3.06E-02,9
3.06E-02,9.2
3.06E-02,9.2
3.06E-02,9.6
3.06E-02,9.2
3.06E-02,8.8
3.06E-02,9.4
3.06E-02,9.4
3.06E-02,9.2
3.06E-02,9.2
3.06E-02,9.6
3.06E-02,9.4
3.06E-02,9
3.06E-02,8.8
3.06E-02,9
3.06E-02,8.8
3.06E-02,9.6
3.06E-02,9.6
3.06E-02,9.4
3.06E-02,9.2
3.06E-02,9
3.06E-02,8.8
3.06E-02,9
3.07E-02,9.2
3.07E-02,9
3.07E-02,9
3.07E-02,9.2
3.07E-02,9.4
3.07E-02,9.4
3.07E-02,9
3.07E-02,9.4
3.07E-02,9.4
3.07E-02,9.2
3.07E-02,9.6
3.07E-02,8.8
3.07E-02,8.8
3.07E-02,8.6
3.07E-02,8.8
3.07E-02,9
3.07E-02,9.8
3.07E-02,9.4
3.07E-02,9.2
3.07E-02,9
3.07E-02,9.4
3.07E-02,9.2
3.07E-02,9.4
3.07E-02,9.2
3.07E-02,9
3.08E-02,9.4
3.08E-02,9
3.08E-02,9.6
3.08E-02,9
3.08E-02,8.8
3.08E-02,9
3.08E-02,8.8
3.08E-02,9.6
3.08E-02,9.2
3.08E-02,9
3.08E-02,9
3.08E-02,9.2
3.08E-02,9.4
3.08E-02,9.2
3.08E-02,9
3.08E-02,9.6
3.08E-02,8.8
3.08E-02,9.2
3.08E-02,9
3.08E-02,9
3.08E-02,9
3.08E-02,9
3.08E-02,9.2
3.08E-02,9
3.08E-02,9.2
3.09E-02,9.4
3.09E-02,9.6
3.09E-02,8.8
3.09E-02,8.8
3.09E-02,9.8
3.09E-02,9.4
3.09E-02,9.4
3.09E-02,9
3.09E-02,9.4
3.09E-02,9.2
3.09E-02,9.4
3.09E-02,9
3.09E-02,9.4
3.09E-02,9.2
3.09E-02,9.6
3.09E-02,9
3.09E-02,9.8
3.09E-02,9.2
3.09E-02,9.4
3.09E-02,9.2
3.09E-02,9.2
3.09E-02,8.8
3.09E-02,9.6
3.09E-02,8.8
3.09E-02,9.2
3.10E-02,9
3.10E-02,9
3.10E-02,8.8
3.10E-02,9
3.10E-02,9.2
3.10E-02,9.2
3.10E-02,8.8
3.10E-02,9
3.10E-02,9.2
3.10E-02,9.2
3.10E-02,9.2
3.10E-02,9.2
3.10E-02,8.8
3.10E-02,9
3.10E-02,9.4
3.10E-02,9
3.10E-02,9
3.10E-02,9.2
3.10E-02,9.6
3.10E-02,8.6
3.10E-02,9.2
3.10E-02,9.6
3.10E-02,9
3.10E-02,9.2
3.10E-02,9.2
3.11E-02,9
3.11E-02,9.4
3.11E-02,9.2
3.11E-02,9.4
3.11E-02,9
3.11E-02,9.4
3.11E-02,9.4
3.11E-02,9.8
3.11E-02,9
3.11E-02,9
3.11E-02,9.4
3.11E-02,8.8
3.11E-02,9.4
3.11E-02,9
3.11E-02,9.2
3.11E-02,9.4
3.11E-02,9.4
3.11E-02,9.2
3.11E-02,9
3.11E-02,9.8
3.11E-02,9.2
3.11E-02,9.4
3.11E-02,9
3.11E-02,8.8
3.11E-02,9.4
3.12E-02,8.8
3.12E-02,9.2
3.12E-02,8.8
3.12E-02,9
3.12E-02,9.4
3.12E-02,9
3.12E-02,9.2
3.12E-02,9
3.12E-02,9.2
3.12E-02,9.2
3.12E-02,9.2
3.12E-02,9
3.12E-02,9.2
3.12E-02,9
3.12E-02,9.2
3.12E-02,9.4
3.12E-02,9
3.12E-02,8.8
3.12E-02,9.2
3.12E-02,9
3.12E-02,8.8
3.12E-02,9.2
3.12E-02,9
3.12E-02,9.4
3.12E-02,8.8
3.13E-02,8.8
3.13E-02,8.8
3.13E-02,9.2
3.13E-02,9.8
3.13E-02,9
3.13E-02,9.6
3.13E-02,9
3.13E-02,9.6
3.13E-02,9.2
3.13E-02,9.6
3.13E-02,9
3.13E-02,9.8
3.13E-02,9.2
3.13E-02,9.4
3.13E-02,9.4
3.13E-02,9.6
3.13E-02,9.2
3.13E-02,9.6
3.13E-02,8.8
3.13E-02,9.4
3.13E-02,8.8
3.13E-02,9.2
3.13E-02,9
3.13E-02,9.2
3.13E-02,8.8
3.14E-02,9.2
3.14E-02,9.2
3.14E-02,9
3.14E-02,9.6
3.14E-02,8.8
3.14E-02,9
3.14E-02,9.2
3.14E-02,9
3.14E-02,8.8
3.14E-02,9.6
3.14E-02,9.6
3.14E-02,9.4
3.14E-02,9
3.14E-02,9
3.14E-02,9.4
3.14E-02,9
3.14E-02,8.8
3.14E-02,9.2
3.14E-02,9.4
3.14E-02,9
3.14E-02,8.8
3.14E-02,9
3.14E-02,8.8
3.14E-02,9
3.14E-02,8.8
3.15E-02,9.2
3.15E-02,9.6
3.15E-02,8.6
3.15E-02,9.2
3.15E-02,9
3.15E-02,9.8
3.15E-02,9.4
3.15E-02,9
3.15E-02,9.6
3.15E-02,9
3.15E-02,9.2
3.15E-02,8.8
3.15E-02,9
3.15E-02,8.8
3.15E-02,9.4
3.15E-02,9.2
3.15E-02,9.2
3.15E-02,8.8
3.15E-02,8.8
3.15E-02,9.2
3.15E-02,9.2
3.15E-02,9.2
3.15E-02,8.8
3.15E-02,9
3.15E-02,8.8
3.16E-02,9.2
3.16E-02,9.4
3.16E-02,8.8
3.16E-02,9
3.16E-02,8.6
3.16E-02,9
3.16E-02,9.2
3.16E-02,9.2
3.16E-02,8.8
3.16E-02,9
3.16E-02,9
3.16E-02,9.6
3.16E-02,9.4
3.16E-02,9
3.16E-02,9
3.16E-02,9
3.16E-02,9
3.16E-02,9
3.16E-02,9.6
3.16E-02,9.2
3.16E-02,9.4
3.16E-02,8.8
3.16E-02,9.4
3.16E-02,8.6
3.16E-02,9.2
3.17E-02,8.8
3.17E-02,9.2
3.17E-02,9.6
3.17E-02,9.4
3.17E-02,9.4
3.17E-02,9.2
3.17E-02,9.4
3.17E-02,9.4
3.17E-02,9.4
3.17E-02,9.2
3.17E-02,9.4
3.17E-02,9.2
3.17E-02,9
3.17E-02,9
3.17E-02,9.4
3.17E-02,8.8
3.17E-02,9.6
3.17E-02,9.4
3.17E-02,9.4
3.17E-02,9
3.17E-02,8.8
3.17E-02,8.8
3.17E-02,9
3.17E-02,9.4
3.17E-02,9
3.18E-02,9.2
3.18E-02,8.8
3.18E-02,9
3.18E-02,9.2
3.18E-02,9
3.18E-02,9
3.18E-02,9.2
3.18E-02,9.2
3.18E-02,8.8
3.18E-02,9
3.18E-02,8.8
3.18E-02,9
3.18E-02,8.6
3.18E-02,8.6
3.18E-02,9.4
3.18E-02,9.2
3.18E-02,8.8
3.18E-02,9.4
3.18E-02,9
3.18E-02,9
3.18E-02,9
3.18E-02,9.2
3.18E-02,8.8
3.18E-02,8.8
3.18E-02,9
3.19E-02,9.2
3.19E-02,9
3.19E-02,9.8
3.19E-02,9
3.19E-02,9.2
3.19E-02,9
3.19E-02,8.6
3.19E-02,8.8
3.19E-02,9
3.19E-02,9.2
3.19E-02,9
3.19E-02,8.6
3.19E-02,9
3.19E-02,9.2
3.19E-02,9.8
3.19E-02,9
3.19E-02,9
3.19E-02,9.2
3.19E-02,9.2
3.19E-02,9
3.19E-02,8.8
3.19E-02,8.8
3.19E-02,9
3.19E-02,9
3.19E-02,8.8
3.20E-02,9
3.20E-02,9.2
3.20E-02,9
3.20E-02,8.6
3.20E-02,9.2
3.20E-02,9.2
3.20E-02,9.2
3.20E-02,8.8
3.20E-02,9.2
3.20E-02,8.6
3.20E-02,9.2
3.20E-02,9.4
3.20E-02,9.2
3.20E-02,8.8
3.20E-02,9
3.20E-02,8.6
3.20E-02,8.8
3.20E-02,8.6
3.20E-02,9
3.20E-02,9.4
3.20E-02,9.4
3.20E-02,9.2
3.20E-02,8.8
3.20E-02,9.6
3.20E-02,9.4
3.21E-02,9
3.21E-02,9.8
3.21E-02,8.8
3.21E-02,9.4
3.21E-02,9
3.21E-02,9.4
3.21E-02,9.2
3.21E-02,9.2
3.21E-02,8.8
3.21E-02,9.8
3.21E-02,9.4
3.21E-02,9.2
3.21E-02,9
3.21E-02,9.2
3.21E-02,9.2
3.21E-02,9.4
3.21E-02,9.4
3.21E-02,9.6
3.21E-02,9.4
3.21E-02,9
3.21E-02,8.6
3.21E-02,8.8
3.21E-02,9
3.21E-02,9.2
3.21E-02,9.2
3.22E-02,9.4
3.22E-02,9.2
3.22E-02,9.2
3.22E-02,8.6
3.22E-02,9.4
3.22E-02,9.4
3.22E-02,8.6
3.22E-02,9
3.22E-02,9.2
3.22E-02,8.8
3.22E-02,9.4
3.22E-02,9
3.22E-02,8.8
3.22E-02,8.6
3.22E-02,9.2
3.22E-02,9.2
3.22E-02,8.8
3.22E-02,9
3.22E-02,9.2
3.22E-02,9.2
3.22E-02,9
3.22E-02,9
3.22E-02,8.8
3.22E-02,9.4
3.22E-02,9
3.23E-02,8.8
3.23E-02,9.2
3.23E-02,9
3.23E-02,8.8
3.23E-02,9
3.23E-02,9.2
3.23E-02,9.2
3.23E-02,9.4
3.23E-02,9
3.23E-02,9
3.23E-02,8.6
3.23E-02,9.2
3.23E-02,9.2
3.23E-02,9.4
3.23E-02,9
3.23E-02,9.2
3.23E-02,8.8
3.23E-02,9
3.23E-02,9.2
3.23E-02,9.2
3.23E-02,8.8
3.23E-02,8.8
3.23E-02,9
3.23E-02,9.2
3.23E-02,8.6
3.24E-02,8.8
3.24E-02,9
3.24E-02,8.8
3.24E-02,9.2
3.24E-02,8.6
3.24E-02,9.2
3.24E-02,9
3.24E-02,9
3.24E-02,9
3.24E-02,8.8
3.24E-02,8.8
3.24E-02,9
3.24E-02,9
3.24E-02,8.6
3.24E-02,8.6
3.24E-02,8.8
3.24E-02,8.8
3.24E-02,9
3.24E-02,9.4
3.24E-02,8.6
3.24E-02,9
3.24E-02,9
3.24E-02,9
3.24E-02,8.8
3.24E-02,8.6
3.25E-02,9.6
3.25E-02,9
3.25E-02,9.4
3.25E-02,9
3.25E-02,9.4
3.25E-02,9.2
3.25E-02,9
3.25E-02,8.8
3.25E-02,9.4
3.25E-02,8.8
3.25E-02,9.4
3.25E-02,8.8
3.25E-02,9.4
3.25E-02,8.8
3.25E-02,9.4
3.25E-02,9.2
3.25E-02,9.2
3.25E-02,8.8
3.25E-02,9
3.25E-02,9
3.25E-02,9
3.25E-02,8.6
3.25E-02,9.2
3.25E-02,8.8
3.25E-02,8.8
3.26E-02,8.8
3.26E-02,8.8
3.26E-02,8.8
3.26E-02,9.2
3.26E-02,9
3.26E-02,9
3.26E-02,9.2
3.26E-02,9.2
3.26E-02,9
3.26E-02,9
3.26E-02,9
3.26E-02,8.6
3.26E-02,8.6
3.26E-02,9
3.26E-02,9.2
3.26E-02,8.8
3.26E-02,9.2
3.26E-02,8.8
3.26E-02,9
3.26E-02,9.2
3.26E-02,9
3.26E-02,8.8
3.26E-02,8.8
3.26E-02,9
3.26E-02,9.4
3.27E-02,9.4
3.27E-02,9
3.27E-02,8.8
3.27E-02,9.4
3.27E-02,8.8
3.27E-02,8.8
3.27E-02,8.8
3.27E-02,8.8
3.27E-02,8.6
3.27E-02,9
3.27E-02,9
3.27E-02,9.4
3.27E-02,9.4
3.27E-02,8.8
3.27E-02,9
3.27E-02,9.4
3.27E-02,9
3.27E-02,9.2
3.27E-02,9.6
3.27E-02,8.8
3.27E-02,9.4
3.27E-02,9
3.27E-02,9.2
3.27E-02,9.4
3.27E-02,9
3.28E-02,8.6
3.28E-02,9
3.28E-02,9.2
3.28E-02,9
3.28E-02,9.2
3.28E-02,8.8
3.28E-02,9.2
3.28E-02,9
3.28E-02,9.2
3.28E-02,9
3.28E-02,9.2
3.28E-02,8.8
3.28E-02,9
3.28E-02,8.8
3.28E-02,9
3.28E-02,8.8
3.28E-02,9.2
3.28E-02,9.4
3.28E-02,8.6
3.28E-02,9
3.28E-02,8.6
3.28E-02,8.8
3.28E-02,9
3.28E-02,9.2
3.28E-02,9.6
3.29E-02,9
3.29E-02,9.4
3.29E-02,9.4
3.29E-02,9
3.29E-02,9
3.29E-02,9.4
3.29E-02,9
3.29E-02,9.4
3.29E-02,8.8
3.29E-02,9.4
3.29E-02,9.2
3.29E-02,9.4
3.29E-02,8.8
3.29E-02,9.4
3.29E-02,8.8
3.29E-02,9
3.29E-02,8.8
3.29E-02,8.8
3.29E-02,8.4
3.29E-02,9.6
3.29E-02,8.6
3.29E-02,9
3.29E-02,9.2
3.29E-02,8.8
3.29E-02,9
3.30E-02,9.2
3.30E-02,8.8
3.30E-02,9.8
3.30E-02,8.8
3.30E-02,8.6
3.30E-02,9
3.30E-02,9
3.30E-02,8.6
3.30E-02,8.6
3.30E-02,9
3.30E-02,8.8
3.30E-02,8.8
3.30E-02,9
3.30E-02,9
3.30E-02,8.6
3.30E-02,9
3.30E-02,8.8
3.30E-02,8.8
3.30E-02,8.8
3.30E-02,8.8
3.30E-02,8.8
3.30E-02,8.8
3.30E-02,9
3.30E-02,9
3.30E-02,9.4
3.31E-02,9
3.31E-02,8.8
3.31E-02,9
3.31E-02,8.6
3.31E-02,8.8
3.31E-02,8.8
3.31E-02,9
3.31E-02,8.8
3.31E-02,8.6
3.31E-02,8.8
3.31E-02,9
3.31E-02,9.4
3.31E-02,9.2
3.31E-02,9
3.31E-02,9
3.31E-02,8.8
3.31E-02,9.2
3.31E-02,8.8
3.31E-02,8.6
3.31E-02,8.8
3.31E-02,9
3.31E-02,8.8
3.31E-02,9
3.31E-02,9.2
3.31E-02,8.8
3.32E-02,8.6
3.32E-02,9.2
3.32E-02,9
3.32E-02,8.8
3.32E-02,9.2
3.32E-02,9
3.32E-02,8.6
3.32E-02,9.2
3.32E-02,9
3.32E-02,9
3.32E-02,8.6
3.32E-02,8.6
3.32E-02,8.6
3.32E-02,9.2
3.32E-02,9.2
3.32E-02,8.8
3.32E-02,9.2
3.32E-02,8.8
3.32E-02,9.2
3.32E-02,8.8
3.32E-02,9
3.32E-02,8.8
3.32E-02,8.8
3.32E-02,9.6
3.32E-02,8.6
3.33E-02,9.4
3.33E-02,8.4
3.33E-02,9.2
3.33E-02,9
3.33E-02,9
3.33E-02,9
3.33E-02,9.4
3.33E-02,9.4
3.33E-02,9.2
3.33E-02,9.4
3.33E-02,9.4
3.33E-02,8.8
3.33E-02,9.4
3.33E-02,9
3.33E-02,9.4
3.33E-02,8.6
3.33E-02,9
3.33E-02,9
3.33E-02,8.8
3.33E-02,8.6
3.33E-02,8.8
3.33E-02,9.2
3.33E-02,9.2
3.33E-02,8.8
3.33E-02,9.2
3.34E-02,9
3.34E-02,9
3.34E-02,8.8
3.34E-02,9
3.34E-02,8.8
3.34E-02,9.2
3.34E-02,8.8
3.34E-02,8.8
3.34E-02,8.2
3.34E-02,8.8
3.34E-02,8.6
3.34E-02,8.8
3.34E-02,9.2
3.34E-02,9
3.34E-02,9.2
3.34E-02,8.8
3.34E-02,8.8
3.34E-02,8.8
3.34E-02,8.8
3.34E-02,8.8
3.34E-02,8.8
